DPV_timestamp,DPV_Gowning,DPV_Good_In,DPV_Washdown,DPV_Messanin,time,start_date,end_date
22/06/2024 07:30,0.2,0.2,0.1,0.4,22/06/2024 07:30,22/06/2024 07:30,22/06/2024 07:30
22/06/2024 07:45,0.1,0.1,0.1,0.3,22/06/2024 07:45,22/06/2024 07:45,22/06/2024 07:45
22/06/2024 08:00,0.1,0.2,0.2,0.2,22/06/2024 08:00,22/06/2024 08:00,22/06/2024 08:00
22/06/2024 08:15,0.3,0.1,0.1,0.2,22/06/2024 08:15,22/06/2024 08:15,22/06/2024 08:15
22/06/2024 08:30,0.4,0.2,0.1,0.4,22/06/2024 08:30,22/06/2024 08:30,22/06/2024 08:30
22/06/2024 08:45,0.4,0.2,0.1,0.2,22/06/2024 08:45,22/06/2024 08:45,22/06/2024 08:45
22/06/2024 09:00,0.1,0.3,0,0.2,22/06/2024 09:00,22/06/2024 09:00,22/06/2024 09:00
22/06/2024 09:15,0.1,0.3,0,0.1,22/06/2024 09:15,22/06/2024 09:15,22/06/2024 09:15
22/06/2024 09:30,0.1,0.1,0.1,0.4,22/06/2024 09:30,22/06/2024 09:30,22/06/2024 09:30
22/06/2024 09:45,0.2,0.2,0.2,0.1,22/06/2024 09:45,22/06/2024 09:45,22/06/2024 09:45
22/06/2024 10:00,0.2,0.4,0,0.2,22/06/2024 10:00,22/06/2024 10:00,22/06/2024 10:00
22/06/2024 10:15,0.2,0.2,0.1,0.2,22/06/2024 10:15,22/06/2024 10:15,22/06/2024 10:15
22/06/2024 10:30,0.1,0.2,0.1,0.1,22/06/2024 10:30,22/06/2024 10:30,22/06/2024 10:30
22/06/2024 10:45,0.3,0.2,0.2,0.1,22/06/2024 10:45,22/06/2024 10:45,22/06/2024 10:45
22/06/2024 11:00,0.1,0.2,0.1,0.2,22/06/2024 11:00,22/06/2024 11:00,22/06/2024 11:00
22/06/2024 11:15,0.1,0.3,0.1,0.1,22/06/2024 11:15,22/06/2024 11:15,22/06/2024 11:15
22/06/2024 11:30,0.4,0.1,0.1,0.2,22/06/2024 11:30,22/06/2024 11:30,22/06/2024 11:30
22/06/2024 11:45,0.2,0.1,0.2,0.2,22/06/2024 11:45,22/06/2024 11:45,22/06/2024 11:45
22/06/2024 12:00,0.3,0.2,0.1,0.1,22/06/2024 12:00,22/06/2024 12:00,22/06/2024 12:00
22/06/2024 12:15,0.2,0.2,0.1,0.1,22/06/2024 12:15,22/06/2024 12:15,22/06/2024 12:15
22/06/2024 12:30,0.2,0.2,0.1,0,22/06/2024 12:30,22/06/2024 12:30,22/06/2024 12:30
22/06/2024 12:45,0.2,0.1,0.2,0.3,22/06/2024 12:45,22/06/2024 12:45,22/06/2024 12:45
22/06/2024 13:00,0.2,0.1,0,0.4,22/06/2024 13:00,22/06/2024 13:00,22/06/2024 13:00
22/06/2024 13:15,0.3,0.2,0.1,0.1,22/06/2024 13:15,22/06/2024 13:15,22/06/2024 13:15
22/06/2024 13:30,0.1,0.2,0.1,0.1,22/06/2024 13:30,22/06/2024 13:30,22/06/2024 13:30
22/06/2024 13:45,0.3,0.2,0.1,0.2,22/06/2024 13:45,22/06/2024 13:45,22/06/2024 13:45
22/06/2024 14:00,0.2,0.2,0.1,0.1,22/06/2024 14:00,22/06/2024 14:00,22/06/2024 14:00
22/06/2024 14:15,0.2,0.3,0.1,0.1,22/06/2024 14:15,22/06/2024 14:15,22/06/2024 14:15
22/06/2024 14:30,0.1,0.2,0,0.3,22/06/2024 14:30,22/06/2024 14:30,22/06/2024 14:30
22/06/2024 14:45,0.4,0.3,0,0.2,22/06/2024 14:45,22/06/2024 14:45,22/06/2024 14:45
22/06/2024 15:00,0.1,0.1,0.1,0.1,22/06/2024 15:00,22/06/2024 15:00,22/06/2024 15:00
22/06/2024 15:15,0.3,0.1,0,0.4,22/06/2024 15:15,22/06/2024 15:15,22/06/2024 15:15
22/06/2024 15:30,0.1,0.2,0.1,0.2,22/06/2024 15:30,22/06/2024 15:30,22/06/2024 15:30
22/06/2024 15:45,0.1,0.2,0.1,0.1,22/06/2024 15:45,22/06/2024 15:45,22/06/2024 15:45
22/06/2024 16:00,0.3,0.2,0.1,0.2,22/06/2024 16:00,22/06/2024 16:00,22/06/2024 16:00
22/06/2024 16:15,0.2,0.1,0,0.3,22/06/2024 16:15,22/06/2024 16:15,22/06/2024 16:15
22/06/2024 16:30,0.1,0.5,0.1,0.1,22/06/2024 16:30,22/06/2024 16:30,22/06/2024 16:30
22/06/2024 16:45,0.3,0.2,0.1,0.2,22/06/2024 16:45,22/06/2024 16:45,22/06/2024 16:45
22/06/2024 17:00,0.2,0.2,0.1,0.1,22/06/2024 17:00,22/06/2024 17:00,22/06/2024 17:00
22/06/2024 17:15,0.2,0.2,0.2,0.2,22/06/2024 17:15,22/06/2024 17:15,22/06/2024 17:15
22/06/2024 17:30,0.3,0.2,0.1,0.1,22/06/2024 17:30,22/06/2024 17:30,22/06/2024 17:30
22/06/2024 17:45,0.3,0.1,0.2,0.2,22/06/2024 17:45,22/06/2024 17:45,22/06/2024 17:45
22/06/2024 18:00,0.2,0.5,0.1,0.1,22/06/2024 18:00,22/06/2024 18:00,22/06/2024 18:00
22/06/2024 18:15,0.3,0.2,0,0.1,22/06/2024 18:15,22/06/2024 18:15,22/06/2024 18:15
22/06/2024 18:30,0.1,0.3,0.2,0.2,22/06/2024 18:30,22/06/2024 18:30,22/06/2024 18:30
22/06/2024 18:45,0.1,0.5,0.1,0.1,22/06/2024 18:45,22/06/2024 18:45,22/06/2024 18:45
22/06/2024 19:00,0.3,0.2,0,0.3,22/06/2024 19:00,22/06/2024 19:00,22/06/2024 19:00
22/06/2024 19:15,0.1,0.2,0.1,0.2,22/06/2024 19:15,22/06/2024 19:15,22/06/2024 19:15
22/06/2024 19:30,0,0.1,0.1,0.3,22/06/2024 19:30,22/06/2024 19:30,22/06/2024 19:30
22/06/2024 19:45,0.1,0.2,0.1,0.2,22/06/2024 19:45,22/06/2024 19:45,22/06/2024 19:45
22/06/2024 20:00,0.2,0.3,0.1,0.1,22/06/2024 20:00,22/06/2024 20:00,22/06/2024 20:00
22/06/2024 20:15,0.3,0.2,0.1,0.2,22/06/2024 20:15,22/06/2024 20:15,22/06/2024 20:15
22/06/2024 20:30,0.1,0.3,0.1,0.3,22/06/2024 20:30,22/06/2024 20:30,22/06/2024 20:30
22/06/2024 20:45,0.1,0.2,0.1,0.1,22/06/2024 20:45,22/06/2024 20:45,22/06/2024 20:45
22/06/2024 21:00,0.2,0.5,0,0.1,22/06/2024 21:00,22/06/2024 21:00,22/06/2024 21:00
22/06/2024 21:15,0.1,0.3,0.1,0.2,22/06/2024 21:15,22/06/2024 21:15,22/06/2024 21:15
22/06/2024 21:30,0.4,0.2,0,0.4,22/06/2024 21:30,22/06/2024 21:30,22/06/2024 21:30
22/06/2024 21:45,0.2,0.4,0.1,0.1,22/06/2024 21:45,22/06/2024 21:45,22/06/2024 21:45
22/06/2024 22:00,0.1,0.2,0.1,0.4,22/06/2024 22:00,22/06/2024 22:00,22/06/2024 22:00
22/06/2024 22:15,0.1,0.3,0.1,0.5,22/06/2024 22:15,22/06/2024 22:15,22/06/2024 22:15
22/06/2024 22:30,0.3,0.3,0.1,0.2,22/06/2024 22:30,22/06/2024 22:30,22/06/2024 22:30
22/06/2024 22:45,0.4,0.2,0.2,0.1,22/06/2024 22:45,22/06/2024 22:45,22/06/2024 22:45
22/06/2024 23:00,0.2,0.4,0.1,0.1,22/06/2024 23:00,22/06/2024 23:00,22/06/2024 23:00
22/06/2024 23:15,0.1,0.2,0.2,0.2,22/06/2024 23:15,22/06/2024 23:15,22/06/2024 23:15
22/06/2024 23:30,0.1,0.2,0.1,0.1,22/06/2024 23:30,22/06/2024 23:30,22/06/2024 23:30
22/06/2024 23:45,0.1,0.4,0.1,0.3,22/06/2024 23:45,22/06/2024 23:45,22/06/2024 23:45
23/06/2024 00:00,0.3,0.3,0,0.3,23/06/2024 00:00,23/06/2024 00:00,23/06/2024 00:00
23/06/2024 00:15,0.2,0.1,0.1,0.2,23/06/2024 00:15,23/06/2024 00:15,23/06/2024 00:15
23/06/2024 00:30,0.1,0.2,0.1,0.1,23/06/2024 00:30,23/06/2024 00:30,23/06/2024 00:30
23/06/2024 00:45,0.1,0.4,0.1,0.1,23/06/2024 00:45,23/06/2024 00:45,23/06/2024 00:45
23/06/2024 01:00,0.3,0.1,0,0.4,23/06/2024 01:00,23/06/2024 01:00,23/06/2024 01:00
23/06/2024 01:15,0.2,0.2,0.1,0.1,23/06/2024 01:15,23/06/2024 01:15,23/06/2024 01:15
23/06/2024 01:30,0.2,0.5,0,0.1,23/06/2024 01:30,23/06/2024 01:30,23/06/2024 01:30
23/06/2024 01:45,0.2,0.2,0.1,0.3,23/06/2024 01:45,23/06/2024 01:45,23/06/2024 01:45
23/06/2024 02:00,0.1,0.3,0.1,0.1,23/06/2024 02:00,23/06/2024 02:00,23/06/2024 02:00
23/06/2024 02:15,0.3,0.2,0.1,0.2,23/06/2024 02:15,23/06/2024 02:15,23/06/2024 02:15
23/06/2024 02:30,0.2,0.2,0.1,0.2,23/06/2024 02:30,23/06/2024 02:30,23/06/2024 02:30
23/06/2024 02:45,0.1,0.2,0.2,0.3,23/06/2024 02:45,23/06/2024 02:45,23/06/2024 02:45
23/06/2024 03:00,0.2,0.2,0.2,0.1,23/06/2024 03:00,23/06/2024 03:00,23/06/2024 03:00
23/06/2024 03:15,0.2,0.5,0.1,0.1,23/06/2024 03:15,23/06/2024 03:15,23/06/2024 03:15
23/06/2024 03:30,0.2,0.1,0,0.3,23/06/2024 03:30,23/06/2024 03:30,23/06/2024 03:30
23/06/2024 03:45,0.3,0.2,0.1,0.2,23/06/2024 03:45,23/06/2024 03:45,23/06/2024 03:45
23/06/2024 04:00,0.1,0.2,0.1,0.1,23/06/2024 04:00,23/06/2024 04:00,23/06/2024 04:00
23/06/2024 04:15,0.1,0.3,0.1,0.1,23/06/2024 04:15,23/06/2024 04:15,23/06/2024 04:15
23/06/2024 04:30,0.4,0.2,0.1,0.3,23/06/2024 04:30,23/06/2024 04:30,23/06/2024 04:30
23/06/2024 04:45,0.3,0.2,0.1,0.1,23/06/2024 04:45,23/06/2024 04:45,23/06/2024 04:45
23/06/2024 05:00,0.2,0.2,0.1,0.1,23/06/2024 05:00,23/06/2024 05:00,23/06/2024 05:00
23/06/2024 05:15,0.1,0.2,0,0.1,23/06/2024 05:15,23/06/2024 05:15,23/06/2024 05:15
23/06/2024 05:30,0.3,0.2,0.1,0.1,23/06/2024 05:30,23/06/2024 05:30,23/06/2024 05:30
23/06/2024 05:45,0.1,0.3,0.1,0.3,23/06/2024 05:45,23/06/2024 05:45,23/06/2024 05:45
23/06/2024 06:00,0.1,0.3,0.1,0.4,23/06/2024 06:00,23/06/2024 06:00,23/06/2024 06:00
23/06/2024 06:15,0.2,0.5,0.1,0.2,23/06/2024 06:15,23/06/2024 06:15,23/06/2024 06:15
23/06/2024 06:30,0.3,0.2,0.1,0.1,23/06/2024 06:30,23/06/2024 06:30,23/06/2024 06:30
23/06/2024 06:45,0.4,0.1,0.1,0.3,23/06/2024 06:45,23/06/2024 06:45,23/06/2024 06:45
23/06/2024 07:00,0.1,0.2,0.1,0.1,23/06/2024 07:00,23/06/2024 07:00,23/06/2024 07:00
23/06/2024 07:15,0.4,0.3,0.1,0.4,23/06/2024 07:15,23/06/2024 07:15,23/06/2024 07:15
23/06/2024 07:30,0.1,0.3,0.1,0.3,23/06/2024 07:30,23/06/2024 07:30,23/06/2024 07:30
23/06/2024 07:45,0.4,0.2,0.1,0.2,23/06/2024 07:45,23/06/2024 07:45,23/06/2024 07:45
23/06/2024 08:00,0.1,0.2,0.1,0.1,23/06/2024 08:00,23/06/2024 08:00,23/06/2024 08:00
23/06/2024 08:15,0.2,0.3,0.2,0.2,23/06/2024 08:15,23/06/2024 08:15,23/06/2024 08:15
23/06/2024 08:30,0.1,0.3,0,0.1,23/06/2024 08:30,23/06/2024 08:30,23/06/2024 08:30
23/06/2024 08:45,0.1,0.2,0.1,0.1,23/06/2024 08:45,23/06/2024 08:45,23/06/2024 08:45
23/06/2024 09:00,0.1,0.3,0,0.1,23/06/2024 09:00,23/06/2024 09:00,23/06/2024 09:00
23/06/2024 09:15,0.2,0.5,0.1,0,23/06/2024 09:15,23/06/2024 09:15,23/06/2024 09:15
23/06/2024 09:30,0.2,0.2,0.2,0.2,23/06/2024 09:30,23/06/2024 09:30,23/06/2024 09:30
23/06/2024 09:45,0.1,0.3,0,0.2,23/06/2024 09:45,23/06/2024 09:45,23/06/2024 09:45
23/06/2024 10:00,0.2,0.2,0.2,0.2,23/06/2024 10:00,23/06/2024 10:00,23/06/2024 10:00
23/06/2024 10:15,0.3,0.2,0.1,0.1,23/06/2024 10:15,23/06/2024 10:15,23/06/2024 10:15
23/06/2024 10:30,0.2,0.5,0.1,0.1,23/06/2024 10:30,23/06/2024 10:30,23/06/2024 10:30
23/06/2024 10:45,0.1,0.2,0.1,0.2,23/06/2024 10:45,23/06/2024 10:45,23/06/2024 10:45
23/06/2024 11:00,0.2,0.2,0.1,0.2,23/06/2024 11:00,23/06/2024 11:00,23/06/2024 11:00
23/06/2024 11:15,0.3,0.2,0.1,0.1,23/06/2024 11:15,23/06/2024 11:15,23/06/2024 11:15
23/06/2024 11:30,0.1,0.2,0.2,0.2,23/06/2024 11:30,23/06/2024 11:30,23/06/2024 11:30
23/06/2024 11:45,0.3,0.2,0.2,0.2,23/06/2024 11:45,23/06/2024 11:45,23/06/2024 11:45
23/06/2024 12:00,0.3,0.3,0.1,0.2,23/06/2024 12:00,23/06/2024 12:00,23/06/2024 12:00
23/06/2024 12:15,0.2,0.2,0.1,0.1,23/06/2024 12:15,23/06/2024 12:15,23/06/2024 12:15
23/06/2024 12:30,0.1,0.2,0.1,0.4,23/06/2024 12:30,23/06/2024 12:30,23/06/2024 12:30
23/06/2024 12:45,0.3,0.2,0.1,0.1,23/06/2024 12:45,23/06/2024 12:45,23/06/2024 12:45
23/06/2024 13:00,0.2,0.1,0.1,0.2,23/06/2024 13:00,23/06/2024 13:00,23/06/2024 13:00
23/06/2024 13:15,0.1,0.3,0.1,0.1,23/06/2024 13:15,23/06/2024 13:15,23/06/2024 13:15
23/06/2024 13:30,0.3,0.2,0.2,0.2,23/06/2024 13:30,23/06/2024 13:30,23/06/2024 13:30
23/06/2024 13:45,0.2,0.4,0.1,0.3,23/06/2024 13:45,23/06/2024 13:45,23/06/2024 13:45
23/06/2024 14:00,0.3,0.2,0.2,0.2,23/06/2024 14:00,23/06/2024 14:00,23/06/2024 14:00
23/06/2024 14:15,0.2,0.5,0.1,0,23/06/2024 14:15,23/06/2024 14:15,23/06/2024 14:15
23/06/2024 14:30,0.1,0.2,0.1,0.2,23/06/2024 14:30,23/06/2024 14:30,23/06/2024 14:30
23/06/2024 14:45,0.4,0.1,0.1,0.2,23/06/2024 14:45,23/06/2024 14:45,23/06/2024 14:45
23/06/2024 15:00,0.1,0.3,0.1,0.3,23/06/2024 15:00,23/06/2024 15:00,23/06/2024 15:00
23/06/2024 15:15,0.1,0.2,0,0.1,23/06/2024 15:15,23/06/2024 15:15,23/06/2024 15:15
23/06/2024 15:30,0.2,0.5,0.1,0.1,23/06/2024 15:30,23/06/2024 15:30,23/06/2024 15:30
23/06/2024 15:45,0.1,0.3,0.1,0.1,23/06/2024 15:45,23/06/2024 15:45,23/06/2024 15:45
23/06/2024 16:00,0.2,0.2,0.1,0.1,23/06/2024 16:00,23/06/2024 16:00,23/06/2024 16:00
23/06/2024 16:15,0.4,0.2,0.1,0.2,23/06/2024 16:15,23/06/2024 16:15,23/06/2024 16:15
23/06/2024 16:30,0.5,0.2,0,0.2,23/06/2024 16:30,23/06/2024 16:30,23/06/2024 16:30
23/06/2024 16:45,0.2,0.4,0.1,0.1,23/06/2024 16:45,23/06/2024 16:45,23/06/2024 16:45
23/06/2024 17:00,0.1,0.2,0.1,0.1,23/06/2024 17:00,23/06/2024 17:00,23/06/2024 17:00
23/06/2024 17:15,0.1,0.3,0,0,23/06/2024 17:15,23/06/2024 17:15,23/06/2024 17:15
23/06/2024 17:30,0.4,0.2,0.1,0.1,23/06/2024 17:30,23/06/2024 17:30,23/06/2024 17:30
23/06/2024 17:45,0.1,0.3,0,0.1,23/06/2024 17:45,23/06/2024 17:45,23/06/2024 17:45
23/06/2024 18:00,0.4,0.3,0,0.2,23/06/2024 18:00,23/06/2024 18:00,23/06/2024 18:00
23/06/2024 18:15,0.1,0.2,0.1,0.3,23/06/2024 18:15,23/06/2024 18:15,23/06/2024 18:15
23/06/2024 18:30,0.1,0.2,0.2,0.2,23/06/2024 18:30,23/06/2024 18:30,23/06/2024 18:30
23/06/2024 18:45,0.1,0.1,0.1,0.4,23/06/2024 18:45,23/06/2024 18:45,23/06/2024 18:45
23/06/2024 19:00,0.2,0.2,0.2,0.3,23/06/2024 19:00,23/06/2024 19:00,23/06/2024 19:00
23/06/2024 19:15,0.3,0.2,0.1,0.5,23/06/2024 19:15,23/06/2024 19:15,23/06/2024 19:15
23/06/2024 19:30,0.1,0.3,0,0.1,23/06/2024 19:30,23/06/2024 19:30,23/06/2024 19:30
23/06/2024 19:45,0.1,0.4,0.1,0.4,23/06/2024 19:45,23/06/2024 19:45,23/06/2024 19:45
23/06/2024 20:00,0.3,0.2,0,0.2,23/06/2024 20:00,23/06/2024 20:00,23/06/2024 20:00
23/06/2024 20:15,0.3,0.2,0.2,0.2,23/06/2024 20:15,23/06/2024 20:15,23/06/2024 20:15
23/06/2024 20:30,0.1,0.2,0.2,0.2,23/06/2024 20:30,23/06/2024 20:30,23/06/2024 20:30
23/06/2024 20:45,0.1,0.4,0.1,0.2,23/06/2024 20:45,23/06/2024 20:45,23/06/2024 20:45
23/06/2024 21:00,0.2,0.4,0.1,0.1,23/06/2024 21:00,23/06/2024 21:00,23/06/2024 21:00
23/06/2024 21:15,0.3,0.2,0.1,0.2,23/06/2024 21:15,23/06/2024 21:15,23/06/2024 21:15
23/06/2024 21:30,0.2,0.3,0.1,0.4,23/06/2024 21:30,23/06/2024 21:30,23/06/2024 21:30
23/06/2024 21:45,0.5,0.2,0.1,0.2,23/06/2024 21:45,23/06/2024 21:45,23/06/2024 21:45
23/06/2024 22:00,0.3,0.2,0.1,0.1,23/06/2024 22:00,23/06/2024 22:00,23/06/2024 22:00
23/06/2024 22:15,0.1,0.3,0.1,0.3,23/06/2024 22:15,23/06/2024 22:15,23/06/2024 22:15
23/06/2024 22:30,0.4,0.3,0,0.1,23/06/2024 22:30,23/06/2024 22:30,23/06/2024 22:30
23/06/2024 22:45,0.2,0.5,0.1,0.1,23/06/2024 22:45,23/06/2024 22:45,23/06/2024 22:45
23/06/2024 23:00,0.1,0.2,0.1,0.1,23/06/2024 23:00,23/06/2024 23:00,23/06/2024 23:00
23/06/2024 23:15,0.4,0.2,0.1,0.2,23/06/2024 23:15,23/06/2024 23:15,23/06/2024 23:15
23/06/2024 23:30,0.1,0.5,0.1,0.1,23/06/2024 23:30,23/06/2024 23:30,23/06/2024 23:30
23/06/2024 23:45,0.3,0.2,0.1,0.2,23/06/2024 23:45,23/06/2024 23:45,23/06/2024 23:45
24/06/2024 00:00,0.4,0.3,0.1,0.4,24/06/2024 00:00,24/06/2024 00:00,24/06/2024 00:00
24/06/2024 00:15,0.4,0.3,0.1,0.3,24/06/2024 00:15,24/06/2024 00:15,24/06/2024 00:15
24/06/2024 00:30,0.3,0.2,0.1,0.1,24/06/2024 00:30,24/06/2024 00:30,24/06/2024 00:30
24/06/2024 00:45,0.1,0.2,0.1,0.2,24/06/2024 00:45,24/06/2024 00:45,24/06/2024 00:45
24/06/2024 01:00,0.1,0.3,0.1,0.1,24/06/2024 01:00,24/06/2024 01:00,24/06/2024 01:00
24/06/2024 01:15,0.1,0.3,0.1,0.2,24/06/2024 01:15,24/06/2024 01:15,24/06/2024 01:15
24/06/2024 01:30,0.2,0.5,0.1,0.1,24/06/2024 01:30,24/06/2024 01:30,24/06/2024 01:30
24/06/2024 01:45,0.1,0.3,0,0.2,24/06/2024 01:45,24/06/2024 01:45,24/06/2024 01:45
25/06/2024 01:30,0.1,0.2,0,0.3,25/06/2024 01:30,25/06/2024 01:30,25/06/2024 01:30
25/06/2024 01:45,0.1,0.2,0.2,0.2,25/06/2024 01:45,25/06/2024 01:45,25/06/2024 01:45
25/06/2024 02:00,0.2,0.5,0.1,0.1,25/06/2024 02:00,25/06/2024 02:00,25/06/2024 02:00
25/06/2024 02:15,0.3,0.2,0.2,0.2,25/06/2024 02:15,25/06/2024 02:15,25/06/2024 02:15
25/06/2024 02:30,0.1,0.2,0,0.4,25/06/2024 02:30,25/06/2024 02:30,25/06/2024 02:30
25/06/2024 02:45,0.1,0.2,0.1,0.1,25/06/2024 02:45,25/06/2024 02:45,25/06/2024 02:45
25/06/2024 03:00,0.3,0.2,0.1,0.2,25/06/2024 03:00,25/06/2024 03:00,25/06/2024 03:00
25/06/2024 03:15,0.2,0.2,0.1,0.3,25/06/2024 03:15,25/06/2024 03:15,25/06/2024 03:15
25/06/2024 03:30,0.4,0.1,0,0.3,25/06/2024 03:30,25/06/2024 03:30,25/06/2024 03:30
25/06/2024 03:45,0.1,0.2,0.1,0.2,25/06/2024 03:45,25/06/2024 03:45,25/06/2024 03:45
25/06/2024 04:00,0.2,0.2,0.1,0.5,25/06/2024 04:00,25/06/2024 04:00,25/06/2024 04:00
25/06/2024 04:15,0.4,0.2,0,0.2,25/06/2024 04:15,25/06/2024 04:15,25/06/2024 04:15
25/06/2024 04:30,0.2,0.4,0.1,0.2,25/06/2024 04:30,25/06/2024 04:30,25/06/2024 04:30
25/06/2024 04:45,0.2,0.5,0.1,0.1,25/06/2024 04:45,25/06/2024 04:45,25/06/2024 04:45
25/06/2024 05:00,0.3,0.1,0,0.4,25/06/2024 05:00,25/06/2024 05:00,25/06/2024 05:00
25/06/2024 05:15,0.4,0.1,0,0.3,25/06/2024 05:15,25/06/2024 05:15,25/06/2024 05:15
25/06/2024 05:30,0.1,0.3,0,0.2,25/06/2024 05:30,25/06/2024 05:30,25/06/2024 05:30
25/06/2024 05:45,0.2,0.1,0,0.4,25/06/2024 05:45,25/06/2024 05:45,25/06/2024 05:45
25/06/2024 06:00,0.2,0.2,0.1,0.4,25/06/2024 06:00,25/06/2024 06:00,25/06/2024 06:00
25/06/2024 06:15,0.2,0.3,0,0.2,25/06/2024 06:15,25/06/2024 06:15,25/06/2024 06:15
25/06/2024 06:30,0.1,0.1,0,0.4,25/06/2024 06:30,25/06/2024 06:30,25/06/2024 06:30
25/06/2024 06:45,0.1,0.4,0.1,0.1,25/06/2024 06:45,25/06/2024 06:45,25/06/2024 06:45
25/06/2024 07:00,0.2,0.1,0,0.3,25/06/2024 07:00,25/06/2024 07:00,25/06/2024 07:00
25/06/2024 07:15,0.1,0.2,0.1,0.1,25/06/2024 07:15,25/06/2024 07:15,25/06/2024 07:15
25/06/2024 07:30,8.2,8.1,0.1,39.5,25/06/2024 07:30,25/06/2024 07:30,25/06/2024 07:30
25/06/2024 07:45,8.6,8.1,0.1,41,25/06/2024 07:45,25/06/2024 07:45,25/06/2024 07:45
25/06/2024 08:00,8.4,7.3,0,37.7,25/06/2024 08:00,25/06/2024 08:00,25/06/2024 08:00
25/06/2024 08:15,8.4,7.6,0,39.4,25/06/2024 08:15,25/06/2024 08:15,25/06/2024 08:15
25/06/2024 08:30,8.4,7.9,0.1,40.4,25/06/2024 08:30,25/06/2024 08:30,25/06/2024 08:30
25/06/2024 08:45,8.2,0.2,0,39.1,25/06/2024 08:45,25/06/2024 08:45,25/06/2024 08:45
25/06/2024 09:00,8.5,9.1,0.2,40.8,25/06/2024 09:00,25/06/2024 09:00,25/06/2024 09:00
25/06/2024 09:15,8.3,8.8,0,40,25/06/2024 09:15,25/06/2024 09:15,25/06/2024 09:15
25/06/2024 09:30,8.5,10.4,0.1,47.5,25/06/2024 09:30,25/06/2024 09:30,25/06/2024 09:30
25/06/2024 09:45,8.6,8.4,0,40,25/06/2024 09:45,25/06/2024 09:45,25/06/2024 09:45
25/06/2024 10:00,8.4,8.9,0,40.4,25/06/2024 10:00,25/06/2024 10:00,25/06/2024 10:00
25/06/2024 10:15,8.2,9,0.1,40.1,25/06/2024 10:15,25/06/2024 10:15,25/06/2024 10:15
25/06/2024 10:30,8.5,8.8,0,39.8,25/06/2024 10:30,25/06/2024 10:30,25/06/2024 10:30
25/06/2024 10:45,8.2,9.2,0,41.1,25/06/2024 10:45,25/06/2024 10:45,25/06/2024 10:45
25/06/2024 11:00,8.5,8.9,0,41.2,25/06/2024 11:00,25/06/2024 11:00,25/06/2024 11:00
25/06/2024 11:15,28.5,6,0.1,28.8,25/06/2024 11:15,25/06/2024 11:15,25/06/2024 11:15
25/06/2024 11:30,8.4,7.4,0,39.4,25/06/2024 11:30,25/06/2024 11:30,25/06/2024 11:30
25/06/2024 11:45,8.2,8.4,0.1,39.8,25/06/2024 11:45,25/06/2024 11:45,25/06/2024 11:45
25/06/2024 12:00,7.9,2.6,0.1,38.8,25/06/2024 12:00,25/06/2024 12:00,25/06/2024 12:00
25/06/2024 12:15,8.7,10.2,0,48.4,25/06/2024 12:15,25/06/2024 12:15,25/06/2024 12:15
25/06/2024 12:30,8.4,8,0.2,39.8,25/06/2024 12:30,25/06/2024 12:30,25/06/2024 12:30
25/06/2024 12:45,8.4,7.9,0.1,39.8,25/06/2024 12:45,25/06/2024 12:45,25/06/2024 12:45
25/06/2024 13:00,8.2,8.2,0.1,41.7,25/06/2024 13:00,25/06/2024 13:00,25/06/2024 13:00
25/06/2024 13:15,8.2,8.4,0.1,40,25/06/2024 13:15,25/06/2024 13:15,25/06/2024 13:15
25/06/2024 13:30,8,8.2,0.1,39.8,25/06/2024 13:30,25/06/2024 13:30,25/06/2024 13:30
25/06/2024 13:45,8.2,8.2,0.1,40.3,25/06/2024 13:45,25/06/2024 13:45,25/06/2024 13:45
25/06/2024 14:00,8.2,8.3,0,40.7,25/06/2024 14:00,25/06/2024 14:00,25/06/2024 14:00
25/06/2024 14:15,8.4,7.9,0.1,40.7,25/06/2024 14:15,25/06/2024 14:15,25/06/2024 14:15
25/06/2024 14:30,8.3,7.9,0.1,40.2,25/06/2024 14:30,25/06/2024 14:30,25/06/2024 14:30
25/06/2024 14:45,8,7.6,0.1,39.2,25/06/2024 14:45,25/06/2024 14:45,25/06/2024 14:45
25/06/2024 15:00,8.1,7.9,0,40.8,25/06/2024 15:00,25/06/2024 15:00,25/06/2024 15:00
25/06/2024 15:15,8.3,7.7,0.1,40.2,25/06/2024 15:15,25/06/2024 15:15,25/06/2024 15:15
25/06/2024 15:30,8.1,7.7,0.1,38.9,25/06/2024 15:30,25/06/2024 15:30,25/06/2024 15:30
25/06/2024 15:45,8.3,7.6,0.1,40.7,25/06/2024 15:45,25/06/2024 15:45,25/06/2024 15:45
25/06/2024 16:00,8.3,7.4,0.1,39.4,25/06/2024 16:00,25/06/2024 16:00,25/06/2024 16:00
25/06/2024 16:15,8.1,7.5,0.1,39.2,25/06/2024 16:15,25/06/2024 16:15,25/06/2024 16:15
25/06/2024 16:30,8.5,7.9,0.1,41.5,25/06/2024 16:30,25/06/2024 16:30,25/06/2024 16:30
25/06/2024 16:45,8.3,7.6,0.1,40.9,25/06/2024 16:45,25/06/2024 16:45,25/06/2024 16:45
25/06/2024 17:00,0.2,0.5,0.1,0.1,25/06/2024 17:00,25/06/2024 17:00,25/06/2024 17:00
25/06/2024 17:15,0.3,0.5,0.1,0.1,25/06/2024 17:15,25/06/2024 17:15,25/06/2024 17:15
